GeneSet	Description	PValue	FDR	neg_log10_pval	Genes	GeneSetSize	gene_set	fold_enrichment	ratio_intersection_term	ratio_intersection_query
GO:0007275	multicellular organism development	0.000282731870065348	0.000282731870065348	3.54862523426464	Hp,Pcp4,Ptprz1,Asic2,Pgr,Inhba,Cyp1b1,Trpc6,Cntnap2,Msx2,Nrg4,Itga2,Pappa2,Ptn,Col25a1,Adam1b,Apod,Kif5c,Prkg2,Upk3a,Rasgrf1,Pinc,Ndnf,P2ry1,Inhbb,Areg,Igfbp5,Fgf2,Ptgs2,Mycl,Lrrn1,Lgr5,Ntn1,Hey1,Ugt8a,Tnfrsf11b,Gfra1,Slc44a4,Flrt3,Bhlhe41,Grem2,Fa2h,Wnt5b,A830082K12Rik,Chi3l1,Gli1,Ntm,Hey2,Stc2,F3,Map2,Tbx3,Nhs,Lrrc4,Fst,Alox12,Stc1,Aldh3a2,Lepr,Wnt7b,Cysltr1,Fzd3,Meis1,Etv1,Myoc,Ednra,Thbs4,Mme,Wnt4,Aldh1a3,Timp1,Mal,Map1b,Bace2,Icam5,Gas6,Heyl,Wnt5a,Tgm2,Mboat1,Cldn11,Mamld1,Bcl6,Alcam,Ngfr,Igf1,Esr1,Jag1,Rgs9,Fgfr1,Aldh1a1,Gcnt4,Pcdhb16,Tm4sf1,Etv4,Kitl,Egr2,Pla2g4a,Tuba1a,Bgn,Basp1,Stxbp1,Il1r1,Flrt2,Il6,Megf9,Bmp7,Nyap1,Ano6,Plau,Rbm20,Smarcd3,Cemip2,Ank2,Lpar1,Smoc2,Chl1,Vcam1,Magi2,Ccl11,Fbln1,Sema3b,Ar,Prag1,Dcn,Reck,Ccl2,Nox4,Snai2,Map6,Tnfaip2,Sall2,Lhfpl2,Adcy1,Lmx1b,Chn1,Serpine1,Hoxb2,Irak3,Csf1,Adam22,Cd44,Col14a1,Prox1,Twsg1,Tnfsf10,Hmox1,Tbx15,Ecscr,Enpp2,Nectin3,Sox6,Matn2,Pdlim4,Plce1,Epb41l3,Vegfc,Sdc2,Emp2,Aph1c,Cd34,Itgav,Fgl2,Wls,Tnf,Ttbk2,Creb3l2,Serpinf1,Emcn,Sulf1,Prdm1,Spred1,Cdkn1a,Lgals1,Glis2,Hmcn2,Meis3,Itgb8,Ecm1,Camk1,Foxa1,Col11a1,Pcdh18,Prkca,Anxa2,Pls3,Ro60,Map3k20,Cdon,Ago4,Lifr,Adam1a,Epha4,Ptpn9,Efnb1,Tsku,Ugdh,Socs5,Cd47,Gja4,Anxa3,Tasor,Dlg4,Sema6d,Snx10,Rara,Id3,Jak2,Hook3,Nf1,Sema7a,Mmd,S100a10,Nfkb1,Kif3c,C9orf72,Cep85l,Aida,Mical2,Bcl2l1,Runx1,Btbd3,Dipk2a,Rb1,Vav3,Scmh1,App,Ank,Rora,Tacc1,Hyal2,Il6st,Sema5a,Zfp36l1,Epgn,Acer3,Akt3,Itm2c	3941	6all_n	1.71128943257719	0.0603907637655417	0.367851622874807
GO:0007596	blood coagulation	0.000356621832114935	0.000356621832114935	3.44779207317185	Fgg,P2ry1,Fgb,F3,Alox12,F5,Gas6,Pla2g4a,Stxbp1,Il6,Entpd1,Ano6,Plau,Tfpi2,Fbln1,Procr,Serpine1,Selp,Entpd2,Prkca,Anxa2,Plat,Jak2	147	6all_n	5.11334230661962	0.156462585034014	0.0409982174688057
GO:0031175	neuron projection development	0.000387415350089349	0.000387415350089349	3.41182317575157	Pcp4,Ptprz1,Trpc6,Cntnap2,Ptn,Col25a1,Apod,Kif5c,Rasgrf1,Ndnf,Areg,Ntn1,Ugt8a,Gfra1,Flrt3,Ntm,Map2,Wnt7b,Fzd3,Etv1,Myoc,Ednra,Thbs4,Map1b,Wnt5a,Mboat1,Alcam,Ngfr,Fgfr1,Etv4,Egr2,Tuba1a,Stxbp1,Flrt2,Il6,Megf9,Bmp7,Nyap1,Lpar1,Chl1,Magi2,Prag1,Map6,Adcy1,Chn1,Matn2,Epb41l3,Sdc2,Wls,Creb3l2,Serpinf1,Lgals1,Hmcn2,Camk1,Lifr,Epha4,Ptpn9,Efnb1,Tsku,Dlg4,Sema6d,Jak2,Nf1,Sema7a,Kif3c,C9orf72,Btbd3,Rb1,App,Sema5a,Itm2c,Tmem30a,Enc1,Adam10,Lrig2,Bmpr2,Mecp2,Tmem106b,Dennd5a,Pgrmc1,Nptn,Skil,Rab21,Atp7a,Rab11a,Shoc2,Grcc10,Braf,Dscam,Ulk2,Cbfa2t2,Ptpn5	968	6all_n	2.15387837244226	0.0950413223140496	0.11372064276885
GO:0050817	coagulation	0.000490994946463969	0.000490994946463969	3.30892297780393	Fgg,P2ry1,Fgb,F3,Alox12,F5,Gas6,Pla2g4a,Stxbp1,Il6,Entpd1,Ano6,Plau,Tfpi2,Fbln1,Procr,Serpine1,Selp,Entpd2,Prkca,Anxa2,Plat,Jak2	148	6all_n	5.07879269643975	0.155405405405405	0.0409982174688057
GO:0061138	morphogenesis of a branching epithelium	0.000589127914643161	0.000589127914643161	3.22979039860458	Pgr,Msx2,Areg,Fgf2,Tbx3,Ednra,Wnt4,Wnt5a,Tgm2,Igf1,Esr1,Fgfr1,Etv4,Il6,Bmp7,Ccl11,Ar,Snai2,Csf1,Prox1,Tnf,Sulf1,Foxa1	177	6all_n	4.77431699557307	0.129943502824859	0.0460921843687375
GO:0001944	vasculature development	0.000668385230242447	0.000668385230242447	3.1749731555696	Cyp1b1,Ptn,Ndnf,Fgf2,Ptgs2,Hey1,Chi3l1,Hey2,F3,Tbx3,Lepr,Wnt7b,Cysltr1,Meis1,Ednra,Thbs4,Wnt4,Wnt5a,Ngfr,Igf1,Jag1,Fgfr1,Egr2,Bmp7,Plau,Cemip2,Smoc2,Ccl11,Dcn,Reck,Ccl2,Tnfaip2,Serpine1,Prox1,Hmox1,Ecscr,Vegfc,Emp2,Cd34,Itgav,Tnf,Serpinf1,Emcn,Sulf1,Prdm1,Spred1,Itgb8,Ecm1,Prkca,Anxa2,Cd47,Gja4,Anxa3,Nf1,Vav3,Rora,Zfp36l1,Epgn,Akt3,Tiparp,Adam10,Bmpr2,Mecp2	700	6all_n	2.41590043923865	0.09	0.0922401171303075
GO:2000026	regulation of multicellular organismal development	0.000672323150529922	0.000672323150529922	3.17242193415016	Ptprz1,Asic2,Inhba,Cyp1b1,Trpc6,Msx2,Ptn,Prkg2,Pinc,Fgf2,Mycl,Lrrn1,Ntn1,Tnfrsf11b,Flrt3,Bhlhe41,Chi3l1,Gli1,Hey2,F3,Map2,Tbx3,Fst,Wnt7b,Cysltr1,Fzd3,Meis1,Thbs4,Mme,Wnt4,Map1b,Gas6,Heyl,Wnt5a,Tgm2,Bcl6,Ngfr,Igf1,Jag1,Fgfr1,Etv4,Kitl,Egr2,Flrt2,Il6,Bmp7,Ano6,Smarcd3,Cemip2,Smoc2,Ccl11,Dcn,Reck,Ccl2,Snai2,Map6,Serpine1,Csf1,Col14a1,Prox1,Hmox1,Ecscr,Enpp2,Sox6,Vegfc,Emp2,Cd34,Fgl2,Wls,Tnf,Serpinf1,Sulf1,Prdm1,Spred1,Itgb8,Ecm1,Prkca,Anxa2,Cdon,Epha4,Socs5,Anxa3,Dlg4,Sema6d,Rara,Hook3,Nf1,Sema7a,S100a10,Runx1,Rb1,Ank,Il6st,Sema5a,Zfp36l1,Akt3,Adam10,Bmpr2,Mecp2,Il33,Ndfip1,Nptn,Rock2,Arhgef2,Skil,Rab21,Sos2,Prkx,Vezf1,Mysm1,Braf,Dscam,Cyp26b1,Ulk2	1307	6all_n	2.00896986847012	0.0872226472838562	0.14321608040201
GO:0001763	morphogenesis of a branching structure	0.000692065473823232	0.000692065473823232	3.15985281656198	Pgr,Msx2,Areg,Fgf2,Tbx3,Ednra,Wnt4,Wnt5a,Tgm2,Igf1,Esr1,Fgfr1,Etv4,Il6,Bmp7,Ccl11,Ar,Snai2,Csf1,Prox1,Tnf,Sulf1,Prdm1,Foxa1	193	6all_n	4.56888907348375	0.124352331606218	0.0480961923847695
GO:1901342	regulation of vasculature development	0.000709718079883446	0.000709718079883446	3.14891413109125	Cyp1b1,Ptn,Fgf2,Chi3l1,F3,Cysltr1,Thbs4,Wnt4,Wnt5a,Ngfr,Cemip2,Smoc2,Ccl11,Dcn,Reck,Ccl2,Serpine1,Hmox1,Ecscr,Vegfc,Emp2,Cd34,Tnf,Serpinf1,Sulf1,Spred1,Itgb8,Ecm1,Prkca	274	6all_n	3.85011875796547	0.105839416058394	0.0575396825396825
GO:0072359	circulatory system development	0.000732145520535134	0.000732145520535134	3.1354025904111	Inhba,Cyp1b1,Msx2,Ptn,Ndnf,Fgf2,Ptgs2,Hey1,Flrt3,Chi3l1,Gli1,Hey2,F3,Tbx3,Lepr,Wnt7b,Cysltr1,Meis1,Ednra,Thbs4,Wnt4,Heyl,Wnt5a,Ngfr,Igf1,Jag1,Fgfr1,Egr2,Flrt2,Bmp7,Plau,Rbm20,Smarcd3,Cemip2,Ank2,Smoc2,Vcam1,Ccl11,Dcn,Reck,Ccl2,Nox4,Snai2,Tnfaip2,Serpine1,Col14a1,Prox1,Hmox1,Ecscr,Sox6,Pdlim4,Vegfc,Emp2,Cd34,Itgav,Tnf,Serpinf1,Emcn,Sulf1,Prdm1,Spred1,Cdkn1a,Itgb8,Ecm1,Col11a1,Prkca,Anxa2,Cd47,Gja4,Anxa3,Rara,Id3,Nf1,Mical2,Dipk2a,Rb1,Vav3,Rora,Zfp36l1,Epgn,Akt3,Tiparp,Adam10,Bmpr2,Mecp2	1054	6all_n	2.16478533981958	0.0806451612903226	0.124450951683748
GO:0001525	angiogenesis	0.000771685300584798	0.000771685300584798	3.11255977231155	Cyp1b1,Ptn,Ndnf,Fgf2,Ptgs2,Hey1,Chi3l1,F3,Lepr,Wnt7b,Cysltr1,Meis1,Ednra,Thbs4,Wnt5a,Ngfr,Fgfr1,Plau,Cemip2,Smoc2,Ccl11,Dcn,Reck,Ccl2,Tnfaip2,Serpine1,Hmox1,Ecscr,Vegfc,Emp2,Cd34,Itgav,Tnf,Serpinf1,Emcn,Sulf1,Spred1,Itgb8,Ecm1,Prkca,Anxa2,Cd47,Anxa3,Nf1,Vav3,Rora,Epgn,Akt3	493	6all_n	2.76324267296328	0.0973630831643002	0.0743034055727554
GO:0007166	cell surface receptor signaling pathway	0.000824843401025362	0.000824843401025362	3.08362849572414	Hp,Inhba,Cyp1b1,Cntnap2,Fzd10,Fgg,Msx2,Krt6a,Nrg4,Adgrg2,Itga2,Pappa2,Ptn,Apod,Btc,Clca3a2,P2ry1,Inhbb,Areg,Igfbp5,Ptprt,Fgf2,Lgr5,Hey1,Gfra1,Fgb,Flrt3,Enho,Grem2,Wnt5b,Gli1,Hey2,F3,Irs1,Fst,Lepr,Wnt7b,Cysltr1,Fzd3,Myoc,Ednra,Cntfr,Wnt4,Timp1,Mal,Rbms3,Gas6,Heyl,Wnt5a,Sort1,Osmr,Cilp,Bcl6,Ngfr,Igf1,Esr1,Jag1,Fgfr1,Dkkl1,Kitl,Tuba1a,Il1r1,Flrt2,Igfbp3,Il6,Adcy5,Ackr1,Chrnb1,Bmp7,Ano6,Plau,Smoc2,Magi2,Ccl11,Rian,Sema3b,Ar,Pmepa1,Prag1,Dcn,Reck,Mpp2,Ccl2,Snai2,Cadm4,Il13ra1,Chn1,Serpine1,Prnp,Irak3,Csf1,Adam22,Cxcl1,Cd44,Twsg1,Tnfsf10,Hmox1,Plce1,Vegfc,Emp2,Aph1c,Itgav,Wls,Tnf,Ttbk2,Sulf1,Spred1,Glis2,Sqstm1,Itgb8,Ecm1,Foxa1,Prkca,Ro60,Cdon,Gcnt2,Lifr,Iigp1,Plat,Epha4,Efnb1,Tsku,Tmem67,Socs5,Cd47,Dlg4,Sema6d,Jak2,Leprot,Nf1,Sema7a,Mgat5,Ptpn12,Nfkb1,Ifitm3,Tspan5,Ssh1,Bcl2l1,Rb1,Vav3,App,Rora,Dstyk,Hyal2,Il6st,Epgn,Itm2c,Cxcl15,Tiparp,Ston1,Smurf2,Mllt11,Adam10,Lrig2,Bmpr2,Mecp2,Bag3,Mosmo,Il33,Gnai2,Nptn,Xiap,Cpeb4	2278	6all_n	1.8425153643547	0.0715539947322213	0.228932584269663
GO:0001568	blood vessel development	0.000835851195763997	0.000835851195763997	3.07787103190396	Cyp1b1,Ptn,Ndnf,Fgf2,Ptgs2,Hey1,Chi3l1,Hey2,F3,Tbx3,Lepr,Wnt7b,Cysltr1,Meis1,Ednra,Thbs4,Wnt4,Wnt5a,Ngfr,Jag1,Fgfr1,Egr2,Bmp7,Plau,Cemip2,Smoc2,Ccl11,Dcn,Reck,Ccl2,Tnfaip2,Serpine1,Prox1,Hmox1,Ecscr,Vegfc,Emp2,Cd34,Itgav,Tnf,Serpinf1,Emcn,Sulf1,Prdm1,Spred1,Itgb8,Ecm1,Prkca,Anxa2,Cd47,Gja4,Anxa3,Nf1,Vav3,Rora,Zfp36l1,Epgn,Akt3,Tiparp,Bmpr2,Mecp2	671	6all_n	2.44030347397844	0.0909090909090909	0.089311859443631
GO:0000902	cell morphogenesis	0.000877841116438432	0.000877841116438432	3.05658408147221	Ptprz1,Trpc6,Cntnap2,Ptn,Col25a1,Kif5c,Upk3a,P2ry1,Ntn1,Ugt8a,Lratd1,Flrt3,Map2,Stc1,Wnt7b,Fzd3,Etv1,Ednra,Thbs4,Map1b,Wnt5a,Bcl6,Alcam,Ngfr,Etv4,Egr2,Tuba1a,Stxbp1,Flrt2,Il6,Megf9,Bmp7,Nyap1,Lpar1,Chl1,Ccl11,Ar,Prag1,Frmd6,Nox4,Map6,Adcy1,Chn1,Zfp385a,Cd44,Prox1,Enpp2,Sox6,Matn2,Epb41l3,Sdc2,Wls,Hmcn2,S100a13,Ago4,Lifr,Epha4,Efnb1,Tsku,Dlg4,Sema6d,Sema7a,C9orf72,Ssh1,Btbd3,Rb1,App,Sema5a,Cdc42ep3,Adam10,Bmpr2,Mecp2,Tmem106b,Pgrmc1,Nptn,Arhgef2,Skil,Rab21,Atp7a,Grcc10,Braf,Dscam,Ulk2,Zranb1,Mkln1	897	6all_n	2.17166945373467	0.0947603121516165	0.10625
GO:0051240	positive regulation of multicellular organismal process	0.000914339798184286	0.000914339798184286	3.03889237641972	Ptprz1,Asic2,Inhba,Cyp1b1,Cntnap2,Fgg,Msx2,Itga2,Ptn,Prkg2,Ceacam20,P2ry1,Inhbb,Fgf2,Ptgs2,Lrrn1,Ntn1,Fgb,Flrt3,Chi3l1,Gli1,Hey2,F3,Fst,Alox12,Lepr,Cysltr1,Fzd3,Ednra,Mme,Tacr1,Wnt4,Map1b,Cd200,Gas6,Wnt5a,Tgm2,Htr2a,Bcl6,Ngfr,Igf1,Cyp2j6,Jag1,Fgfr1,Etv4,Kitl,Egr2,Pla2g4a,Il1r1,Flrt2,Il6,Bmp7,Ano6,Plau,Smarcd3,Smoc2,Vcam1,Ccl11,Ar,Ccl2,Map6,Serpine1,Irak3,Csf1,Pde5a,Prox1,Zbtb20,Hmox1,Selp,Enpp2,Sox6,Vegfc,Emp2,Cd34,Wls,Tnf,Serpinf1,Sulf1,Cdkn1a,Lgals1,Scd1,S100a13,Itgb8,Ecm1,Prkca,Anxa2,Cdon,Gcnt2,Plat,Epha4,Efnb1,Tsku,Socs5,Cd47,Anxa3,Dlg4,Rara,Jak2	1513	6all_n	2.11680822061445	0.0647719762062128	0.174688057040998
